latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.4536,-2.30534,356.88,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.95,7.82,D
9.45395,-2.18013,332.54,0.43,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.12,4.25,D
9.45412,-3.66028,349.26,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.12,7.32,D
9.45412,-2.30147,348.54,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.73,9.02,D
9.45518,-3.66263,345.05,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.45,6.46,D
9.45553,-1.40591,337.86,0.49,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.99,3.8,D
9.45587,-3.65758,335.28,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.67,6.46,D
9.45653,-4.09911,338.54,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.23,4.75,D
9.45685,-2.21711,334.59,0.43,0.46,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.99,3.05,D
9.45726,-3.66585,332.72,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.42,7.32,D
9.45742,-4.03852,339.39,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.32,8.75,D
9.45799,-3.66076,342.63,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.69,7.32,D
9.45808,-4.0338,340.47,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304,8.75,D
9.45871,-3.65579,334.18,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.56,4.64,D
9.45875,-4.0291,345.37,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.92,10.29,D
9.45899,-4.10884,336.47,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.14,5.04,D
9.45905,-3.66308,348.21,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.59,5.95,D
9.45974,-3.65809,336.75,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.69,5.95,D
9.46028,-4.09975,339.15,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.47,8.82,D
9.46183,-3.60661,344.11,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.57,8.17,D
9.46187,-3.66123,340.25,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.13,8.04,D
9.46217,-3.57665,347.6,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.76,5.22,D
9.46253,-4.02963,335.69,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.07,5.57,D
9.46258,-3.65632,334.21,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.25,6.9,D
9.46275,-4.10942,339.04,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.17,5.04,D
9.46287,-3.57177,340.42,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.74,5.22,D
9.46289,-1.70234,334.18,0.47,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.55,4.93,D
9.46293,-3.66355,332.12,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.2,5.95,D
9.46321,-3.6039,338.11,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.66,9.43,D
9.46324,-3.59684,337.43,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.09,5.67,D
9.46335,-3.57387,348.99,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.08,8.76,D
9.46361,-3.6586,337.3,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.27,5.95,D
9.46455,-3.59408,347.91,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.61,10.75,D
9.46675,-3.57236,332.14,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.84,4.44,D
9.46712,-3.59737,336.55,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.55,5.67,D
9.46727,-1.70299,343.28,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.45,4.93,D
9.46748,-3.65913,331.1,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.87,2.3,D
9.46783,-3.59246,342.28,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.48,5.67,D
9.46844,-3.59461,348.51,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.04,5.01,D
9.47171,-3.59299,330.88,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.86,5.71,D
9.47203,-1.32955,347.34,0.49,0.49,2024-11-21,1350,N,VIIRS,n,2.0NRT,315.88,22.26,D
9.47262,-1.32508,344.87,0.49,0.49,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.88,14.89,D
9.473,-3.59024,332.28,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.16,5.01,D
9.4743,-1.71711,347.95,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.95,5.07,D
9.47589,-3.65536,344.49,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.73,12.77,D
9.47679,-2.32436,341.07,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.79,6.83,D
9.47983,-4.07051,336.7,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.27,5.5,D
9.47985,-1.70924,338.24,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.75,4.95,D
9.4843,-3.65157,350.35,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.83,9.39,D
9.48627,-9.4531,333.68,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.76,3.72,D
9.48809,-4.06668,341.76,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.71,4.97,D
9.48817,-3.65211,338.65,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.9,9.39,D
9.48956,-0.34155,341.16,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.44,8.8,D
9.48985,-4.1628,330.76,0.5,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.38,3.7,D
9.49006,-9.51727,334.3,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.65,5.86,D
9.49025,-0.33621,333.59,0.58,0.52,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.9,8.8,D
9.49081,-0.3404,342.99,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,308,10.55,D
9.4925,-0.29203,336.61,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.64,3.64,D
9.49649,-0.36389,331.77,0.57,0.52,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.5,1.83,D
9.49697,-3.58868,339.78,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.09,4.9,D
9.49892,-7.79259,334.74,0.38,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.42,2.6,D
9.50094,-3.47361,333.06,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,307,3.07,D
9.50315,-0.25019,334.78,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.02,6.03,D
9.50388,-0.24484,345.05,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.11,6.03,D
9.50677,-0.24643,349.45,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.32,16.76,D
9.50801,-0.25083,340.04,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.16,6.03,D
9.50812,-4.00788,347.7,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.27,14.43,D
9.50874,-0.24551,335.42,0.58,0.52,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.73,6.03,D
9.51134,-4.00706,352.29,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.79,10.03,D
9.51553,-3.87518,345.98,0.52,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.85,9.56,D
9.52022,-3.67666,355.15,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,318.51,39.96,D
9.52028,-3.59202,337.74,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.21,3.37,D
9.52091,-3.6718,336.44,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.92,7.03,D
9.52096,-3.58711,336.38,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.75,3.37,D
9.52139,-3.8615,335.32,0.52,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.84,3.73,D
9.52408,-3.67725,336.77,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.46,39.96,D
9.52452,-3.86682,331.93,0.52,0.41,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.35,8.79,D
9.52476,-3.67245,343.81,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.61,7.03,D
9.5252,-3.86208,348.9,0.52,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,310,8.79,D
9.52971,-3.85789,339.63,0.52,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.7,7.49,D
9.53124,-7.80172,333.01,0.38,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.19,1.89,D
9.53134,-3.8615,338.18,0.52,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.86,3.26,D
9.53199,-3.85671,334.52,0.52,0.41,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.76,6.74,D
9.53353,-3.85845,334.5,0.52,0.41,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.38,5.07,D
9.53389,-2.3126,332.54,0.43,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.96,2.5,D
9.5366,-3.72775,333.98,0.53,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.6,4.38,D
9.53728,-3.72293,343.71,0.53,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.03,8.53,D
9.53761,-1.81211,331.44,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.68,2.02,D
9.53915,-4.00164,335.05,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.66,12.96,D
9.53978,-3.99708,367,0.51,0.41,2024-11-21,1350,N,VIIRS,h,2.0NRT,314.21,12.96,D
9.54044,-3.99241,332.6,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.66,2.73,D
9.54295,-4.00214,350.77,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.07,16.32,D
9.54434,-3.96433,330.11,0.51,0.41,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.02,1.29,D
9.54526,-9.63128,337.03,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.42,3.06,D
9.54542,-9.63113,338.46,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.14,4.58,D
9.54565,-3.95489,347.58,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.53,8.01,D
9.54583,-9.62759,334.25,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.97,3.06,D
9.546,-9.62745,333.9,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.6,4.58,D
9.5461,-4.00722,339.98,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.81,14.52,D
9.5464,-9.62394,352.74,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.13,8.09,D
9.54658,-9.62381,350.95,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.51,6.64,D
9.54675,-4.00263,342.53,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.16,16.32,D
9.54796,-4.02158,334.79,0.51,0.41,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.21,9.88,D
9.54823,-9.63537,339.5,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.46,5.92,D
9.54861,-4.01696,348.1,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.35,9.88,D
9.54997,-9.62435,344.38,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.55,6.64,D
9.55024,-3.57635,336.02,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.67,4.34,D
9.55054,-4.00314,341.59,0.51,0.41,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.81,7.99,D
9.55055,-9.62069,347.61,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.51,6.64,D
9.55112,-9.61705,336.87,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.92,3.56,D
9.55193,-3.96551,333.55,0.51,0.41,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.91,4.88,D
9.55452,-9.61757,341.85,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,315.76,7.46,D
9.55473,-3.51659,352.95,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.06,45.53,D
9.5551,-9.61391,336.8,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,310.81,7.46,D
9.55793,-3.52212,331.81,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.27,2.36,D
9.55863,-3.51717,335.05,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.35,10.61,D
9.55933,-3.5122,345.63,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.82,10.61,D
9.56183,-3.52268,332.29,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.04,2.36,D
9.5653,-9.61546,339.37,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,312.22,8.69,D
9.56811,-9.61966,351.67,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.26,15.35,D
9.56869,-9.616,341.8,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.02,15.35,D
9.56935,0.32184,350.99,0.32,0.55,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.27,2.38,D
9.56973,0.32479,340.77,0.32,0.55,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.84,3.07,D
9.57069,0.32221,354.6,0.32,0.55,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.13,3.44,D
9.57109,0.32516,337.79,0.32,0.55,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.61,3.63,D
9.57165,-1.72549,356.94,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.12,13.89,D
9.57208,-9.61656,336.17,0.4,0.37,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.31,15.35,D
9.57489,-9.62079,342.81,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.47,4.2,D
9.57605,-1.72606,339.35,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.67,3.57,D
9.57743,-3.55324,330.6,0.54,0.42,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.11,4.03,D
9.57927,-1.7353,367,0.47,0.47,2024-11-21,1350,N,VIIRS,h,2.0NRT,309.67,17.49,D
9.58002,-9.61034,350.36,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.39,6.91,D
9.58189,-1.74884,330.62,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.56,2.24,D
9.58248,-1.74452,349.35,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.29,5.39,D
9.58307,-1.74019,333.51,0.47,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.39,5.39,D
9.58688,-1.74506,330.51,0.47,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,303.63,5.39,D
9.58879,0.61379,334.81,0.33,0.56,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.76,3.62,D
9.58966,1.11605,342.39,0.36,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.44,2.62,D
9.59296,-2.16226,356.18,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.98,16.09,D
9.59446,-1.75495,341.39,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.69,6.49,D
9.59519,-9.40359,341.58,0.4,0.37,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.16,6.75,D
9.59884,-1.75556,345.43,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.43,7.12,D
9.60439,1.27628,351.08,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.35,4.92,D
9.61534,0.81489,333.78,0.35,0.56,2024-11-21,1350,N,VIIRS,l,2.0NRT,303.91,1.73,D
9.6165,-2.14909,342.62,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.08,4.42,D
9.62132,-2.14567,348.3,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.53,7.47,D
9.62188,-2.14161,351.5,0.44,0.46,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.01,7.47,D
9.62234,1.28786,337.42,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.34,2.22,D
9.62512,-1.89088,350.15,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.03,7.01,D
9.62735,-8.63423,343.01,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.44,4.59,D
9.62789,-8.63072,347.87,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,317.54,16.24,D
9.62947,-1.89147,337.81,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.86,7.01,D
9.62976,-1.82302,332.56,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.91,2.59,D
9.63128,-1.84492,339.7,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.51,5.82,D
9.63185,-1.84066,346.84,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.6,5.82,D
9.63242,-1.8364,337.96,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.6,6.65,D
9.63318,-11.51201,335.12,0.48,0.4,2024-11-21,1350,N,VIIRS,n,2.0NRT,300.68,4.47,D
9.63327,-1.89616,340.77,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.79,4.87,D
9.63413,-1.82363,341.73,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.05,4.04,D
9.63449,-1.85408,333.34,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.45,5.29,D
9.63547,-1.87979,334.8,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.79,8.21,D
9.6355,1.21899,337.17,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,303.91,3.31,D
9.63591,1.22214,338.25,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.42,3.31,D
9.63601,-1.87576,334.13,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.97,8.21,D
9.63635,1.22558,345.56,0.37,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.15,5.1,D
9.63818,-1.89253,337.62,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.07,4.87,D
9.63885,-1.85471,345.7,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.92,6.56,D
9.63942,-1.85045,343.42,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.22,6.56,D
9.63984,-1.88031,342.67,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.55,8.21,D
9.64038,-1.87629,345.47,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.59,8.21,D
9.64225,1.22891,333.77,0.37,0.58,2024-11-21,1350,N,VIIRS,l,2.0NRT,304.22,5.1,D
9.64254,-1.89312,345.64,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.8,6.38,D
9.6432,-1.85535,341.18,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.03,6.56,D
9.64378,-1.85108,344.25,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.17,6.56,D
9.64692,0.44224,344.28,0.33,0.55,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.54,3.74,D
9.64814,-1.85172,335.92,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.37,2.95,D
9.65174,-1.98764,346.98,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306,3.65,D
9.65607,-1.98822,335.89,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.78,1.97,D
9.65896,-1.60397,349.22,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.94,8.38,D
9.66039,-1.98882,330.93,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.55,1.97,D
9.66132,-1.58617,350.1,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.26,7.03,D
9.66339,-1.60462,330.55,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,304.2,3.15,D
9.66398,-1.60016,343.49,0.48,0.48,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.28,3.15,D
9.66656,-1.87951,349.83,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.19,8.11,D
9.6698,-1.95252,341.48,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.39,5.48,D
9.67356,-1.95731,339.67,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.63,8.9,D
9.67468,-1.88495,334.38,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,305.69,5.09,D
9.68071,-1.87342,356.07,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.6,10.22,D
9.68126,-1.86937,351.3,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.12,13.76,D
9.68394,-7.63991,334.31,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.51,6.1,D
9.68506,-1.87405,340.45,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.79,10.22,D
9.68562,-1.87,355.05,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.14,13.76,D
9.6862,-1.86578,367,0.46,0.47,2024-11-21,1350,N,VIIRS,h,2.0NRT,310.13,13.76,D
9.68679,-1.86153,342.99,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.27,8.79,D
9.68712,-1.82688,367,0.46,0.47,2024-11-21,1350,N,VIIRS,h,2.0NRT,312.47,33.91,D
9.68726,-7.64042,338.24,0.39,0.36,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.4,6.1,D
9.68769,-1.82269,355.87,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.32,33.91,D
9.68828,-1.81846,349.38,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.24,6.75,D
9.69056,-1.86638,336,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.6,5.98,D
9.69091,-1.83169,339.23,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.19,46.66,D
9.69115,-1.86211,345.5,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.31,5.04,D
9.69149,-1.82748,348.47,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,323.09,33.91,D
9.69207,-1.8233,351.68,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.56,33.91,D
9.69265,-1.81908,340.72,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,311.43,6.75,D
9.69323,-1.81484,349.2,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.55,6.75,D
9.69381,-1.81064,340.5,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,310.17,6.81,D
9.69586,-1.82808,354.43,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,305.69,14.74,D
9.69611,-1.85843,338.63,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.43,5.04,D
9.69644,-1.82389,355.75,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,312.71,14.74,D
9.69702,-1.81969,341.85,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,314.21,9.21,D
9.69746,-12.51339,337.71,0.54,0.42,2024-11-21,1350,N,VIIRS,n,2.0NRT,302.78,6.33,D
9.7014,-1.82026,349.19,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.1,9.21,D
9.7052,-8.45956,331.82,0.39,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.11,2.49,D
9.70838,-1.83414,343.04,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,307.5,7.77,D
9.70858,-1.83676,343.51,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.75,6.54,D
9.70957,1.13545,336.46,0.36,0.58,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.61,2.15,D
9.71035,-1.78936,334.89,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.68,3.09,D
9.71473,-1.85244,338.27,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.75,6.82,D
9.71506,-1.85512,336.25,0.46,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.25,5.74,D
9.71532,-1.84818,347.04,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.35,8.33,D
9.71562,-1.85085,346.93,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.61,5.74,D
9.71739,-2.00369,338.69,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,309.39,7.7,D
9.72041,0.46998,334.71,0.33,0.55,2024-11-21,1350,N,VIIRS,l,2.0NRT,308.52,1.85,D
9.72603,1.13635,333.48,0.37,0.58,2024-11-21,1350,N,VIIRS,l,2.0NRT,306.62,1.99,D
9.72658,-2.00078,337.38,0.45,0.47,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.84,4.92,D
9.72669,1.0568,351.76,0.36,0.57,2024-11-21,1350,N,VIIRS,n,2.0NRT,306.99,3.81,D
9.7274,-1.92901,367,0.45,0.47,2024-11-21,1350,N,VIIRS,h,2.0NRT,309.62,9.2,D
9.72925,-8.30204,335.93,0.38,0.36,2024-11-21,1350,N,VIIRS,l,2.0NRT,307.56,6.76,D
9.73173,-1.92969,349.95,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.61,9.2,D
9.73606,-1.9304,344.26,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,313.43,12.81,D
9.73844,-2.01075,342.19,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,309.39,16.9,D
9.74225,-1.88439,344.62,0.46,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,311.55,4.58,D
9.74276,-2.01137,342.09,0.45,0.47,2024-11-21,1350,N,VIIRS,n,2.0NRT,308.12,15.6,D
